,TOTALLOAD,WIND,SOLAR
3872,45743.594,0.020546261,0.18192919
3873,47829.09,0.032771792,0.4616601
3874,42486.12,0.020803388,0.47763205
3875,44609.758,0.08545495,0.9223031
3876,59069.703,0.053570356,0.6047762
3877,61465.523,0.074665934,0.6097569
3878,55663.48,0.16593985,0.4258843
3879,50450.85,0.20043746,0.47635704
3880,48889.086,0.12246156,0.27537984
3881,60545.266,0.20937228,0.18097934
3882,61087.094,0.13592935,0.06388947
3883,63829.984,0.24387318,0.00013211035
3884,49424.24,0.25513926,2.4940002e-05
3885,43239.457,0.35288432,5.1209692e-05
3886,42991.08,0.61026615,7.3245275e-05
3887,36030.355,0.43314838,4.523593e-05
3888,44068.34,0.56733733,0.00017387232
3889,43154.28,0.38060394,0.0003192673
3890,39144.54,0.47365278,0.00013001463
3891,39638.105,0.5316426,0.00032252877
3892,43241.8,0.40462267,0.00015035502
3893,37684.074,0.39580038,0.00037760162
3894,43403.77,0.38419876,0.0010794317
3895,49618.715,0.35164344,0.14293559
3896,53716.22,0.2726562,0.2740982
3897,49661.41,0.2720343,0.4071963
3898,49147.273,0.16798718,0.688211
3899,54347.22,0.34043577,0.6894355
3900,45983.168,0.24303143,0.7723193
3901,54186.13,0.22397831,0.78133154
3902,56920.89,0.24994685,0.55447954
3903,56976.38,0.42171502,0.6020111
3904,52808.156,0.29042673,0.39937854
3905,56450.004,0.36295873,0.3236453
3906,56891.285,0.29738066,0.11090359
3907,62270.82,0.3255844,0.0005695785
3908,57515.688,0.4388699,0.00014356438
3909,50840.137,0.49637336,0.0002468567
3910,49363.812,0.48182002,0.00039983302
3911,44523.746,0.41500127,0.00024201648
3912,35871.637,0.2501735,0.00031334473
3913,36598.24,0.15170893,0.0005534069
3914,41440.766,0.16346337,0.00035740208
3915,33915.273,0.31199917,0.0006859514
3916,33096.336,0.19974826,0.00031580325
3917,37673.527,0.22216477,0.00067930284
3918,41761.05,0.15609919,0.0010569703
3919,43631.02,0.18719299,0.18003733
3920,48186.914,0.072811425,0.37230572
3921,37356.28,0.09059421,0.5516144
3922,38521.016,0.051277723,0.7890427
3923,44891.324,0.15429041,0.9455458
3924,44781.113,0.066668026,0.7700587
3925,46565.984,0.06864179,0.96309906
3926,45569.105,0.08753738,0.66361016
3927,40357.4,0.11735615,0.7646465
3928,43605.22,0.13457611,0.41858122
3929,47583.305,0.14227304,0.3363168
3930,55704.03,0.22303464,0.071593866
3931,50376.33,0.30775982,0.0010169373
3932,47562.23,0.30508327,0.00022731326
3933,40485.277,0.3999236,0.00037063504
3934,39295.23,0.6074041,0.0010855217
3935,37296.89,0.42022702,0.0004154691
3936,34937.6,0.32901865,0.00059616833
3937,41974.67,0.20833081,0.0008845792
3938,41060.46,0.30216426,0.0005764343
3939,36583.156,0.2350722,0.0011268754
3940,32686.424,0.18773134,0.0005947938
3941,35005.875,0.2826772,0.0010592212
3942,45633.434,0.3381233,0.0011945325
3943,52446.75,0.30899617,0.018823069
3944,45383.184,0.17298138,0.062059082
3945,42762.125,0.23258531,0.1810871
3946,39913.77,0.09950674,0.21445468
3947,41511.98,0.31268886,0.5692599
3948,45277.58,0.2829127,0.46370095
3949,37615.723,0.27825162,0.33860278
3950,43215.76,0.20219368,0.2370604
3951,43971.074,0.27781868,0.3960772
3952,38122.223,0.20352098,0.12382961
3953,48512.332,0.18287145,0.15544148
3954,51534.383,0.1908987,0.012277148
3955,48798.863,0.13277736,0.001481074
3956,46800.082,0.20789514,0.00036650474
3957,40949.508,0.15268748,0.0005952225
3958,44412.312,0.19242297,0.0017143635
3959,45055.305,0.18731561,0.0007746126
3960,36653.742,0.49077103,0.0003305862
3961,49342.816,0.561667,0.0009827387
3962,44142.383,0.69842774,0.000426322
3963,37120.57,0.395402,0.0006684767
3964,32387.643,0.47907317,0.00042377802
3965,33830.477,0.543922,0.0007493215
3966,47540.742,0.707254,0.00052391505
3967,64192.61,0.6227715,0.00086350244
3968,43104.75,0.5113456,0.02068508
3969,54177.574,0.5522445,0.19979507
3970,44400.555,0.33596024,0.062268667
3971,39512.727,0.6570362,0.4590068
3972,41984.46,0.67540646,0.35791266
3973,36334.773,0.7293156,0.16273114
3974,43006.926,0.49499726,0.09782541
3975,50266.26,0.53888124,0.25301853
3976,38196.84,0.3679724,0.058721397
3977,47723.414,0.40133673,0.04705929
3978,46884.938,0.38931885,0.0002655546
3979,48383.875,0.28745818,0.00075939996
3980,47591.188,0.34571615,0.0002160442
3981,42639.426,0.17893174,0.0003534964
3982,47608.74,0.09164079,0.0016639249
3983,45354.8,0.1875651,0.00044029098
3984,67818.09,0.758539,5.570396e-06
3985,47320.215,0.6190522,1.2137748e-05
3986,40960.71,0.64973164,2.7022493e-06
3987,39570.027,0.8408256,8.317907e-06
3988,70268.64,0.6722633,3.5391506e-06
3989,43673.965,0.533898,1.7971808e-05
3990,40810.754,0.3744274,0.00018737884
3991,43242.242,0.3984087,0.49478206
3992,60179.082,0.2755096,0.72771853
3993,56982.11,0.21784003,0.82635605
3994,58278.656,0.12365923,1.2073036
3995,76410.95,0.23121256,0.9618009
3996,59181.06,0.08846849,1.0507401
3997,81650.164,0.092773415,1.2080789
3998,81375.25,0.2695488,0.95299834
3999,79264.33,0.3430874,0.7721844
4000,82323.63,0.27006,0.88265914
4001,77121.35,0.5484303,0.4233497
4002,75093.47,0.38617283,0.5342839
4003,79333.36,0.5399959,3.268823e-05
4004,72441.69,0.5708607,5.599605e-06
4005,61468.926,0.78028375,1.0707278e-05
4006,54497.227,0.7746993,1.0554295e-05
4007,41124.086,0.58086693,7.883542e-06
4008,33443.59,0.6693707,0.00016887856
4009,31985.375,0.7293009,0.0007356275
4010,34329.7,0.75014156,0.0002481497
4011,30560.863,0.7881522,0.0004991072
4012,31660.95,0.74304944,0.00031122894
4013,33790.887,0.74845743,0.00052365
4014,37724.78,0.79133743,0.00027006428
4015,46568.535,0.6499405,0.013074878
4016,48450.465,0.62301093,0.40118846
4017,34454.645,0.5964308,0.45217812
4018,44177.586,0.46936095,0.60318077
4019,45137.0,0.7520014,0.705255
4020,36776.246,0.4430047,0.7019372
4021,39036.242,0.52600825,0.8318391
4022,46778.273,0.3220065,0.40547943
4023,45465.746,0.43676183,0.8837694
4024,45924.32,0.50025266,0.36273292
4025,42423.246,0.4554239,0.28740627
4026,43605.695,0.6775902,0.0022864076
4027,42235.016,0.58104646,0.00044513214
4028,46921.203,0.6460793,0.00010108009
4029,39737.36,0.47240582,0.00016743815
4030,35042.742,0.42655346,0.001400274
4031,36812.234,0.3998244,0.00020319087
4032,36209.86,0.512233,0.0002901119
4033,33295.293,0.5206036,0.00084055454
4034,37271.242,0.50434196,0.00036987642
4035,31636.996,0.632539,0.0006589012
4036,33238.176,0.6226416,0.00039030417
4037,36626.42,0.6070928,0.0008129351
4038,40595.88,0.4722971,0.0007872879
4039,45448.613,0.42465112,0.14848715
4040,48989.188,0.40682223,0.4479777
4041,36665.344,0.30933702,0.7714274
4042,41210.25,0.24049623,0.90916294
4043,46275.688,0.45299503,0.95180625
4044,37601.473,0.2063682,1.0150181
4045,43422.715,0.22198248,1.0724989
4046,41662.168,0.20231931,0.7077503
4047,40721.92,0.21830858,0.91571784
4048,41798.09,0.2794565,0.5633177
4049,43134.94,0.30770278,0.4839337
4050,46372.883,0.53366894,0.021988826
4051,44137.36,0.59485376,0.000885921
4052,50360.34,0.5202029,0.00020009323
4053,40476.797,0.5234589,0.00031992796
4054,36735.023,0.61184955,0.0015207914
4055,36276.4,0.58669823,0.00034407445
4056,52181.59,0.6750893,4.629517e-05
4057,40890.766,0.5557381,0.00019432681
4058,38547.195,0.6455204,3.8489095e-05
4059,34075.81,0.78872824,7.756807e-05
4060,40630.766,0.6876069,5.5979683e-05
4061,35617.207,0.52640164,0.00013440444
4062,36681.76,0.636425,0.0007094674
4063,48883.145,0.5350645,0.051510446
4064,52151.785,0.4387848,0.32846543
4065,50365.938,0.46638435,0.38597336
4066,56201.375,0.50115675,0.4923186
4067,54256.684,0.6894763,0.6068781
4068,41766.008,0.5632202,0.6097799
4069,55571.89,0.48458394,0.6359413
4070,57283.664,0.5689178,0.36710483
4071,63484.926,0.65610516,0.5315042
4072,56388.305,0.5833685,0.28619543
4073,59916.465,0.7770185,0.18578641
4074,50994.035,0.7759903,0.014967812
4075,56518.414,0.78145844,0.0001376229
4076,54268.383,0.7822084,3.536422e-05
4077,50653.062,0.7982301,6.838743e-05
4078,42714.1,0.769378,0.00017961852
4079,40693.867,0.6470019,6.160975e-05
4080,47128.902,0.79285353,5.3438303e-05
4081,37318.367,0.7774965,0.00032436647
4082,34744.598,0.82923496,5.0796752e-05
4083,32024.125,0.832244,0.000106606654
4084,37211.906,0.8201432,8.398521e-05
4085,34020.727,0.756725,0.00016291722
4086,36543.965,0.8284678,0.000331444
4087,56661.707,0.7334197,0.009254074
4088,55537.477,0.74181753,0.2074505
4089,48387.2,0.73001826,0.27648383
4090,58562.89,0.7459127,0.2561296
4091,47777.605,0.825611,0.40893668
4092,35717.332,0.76044524,0.4432575
4093,44241.86,0.7426883,0.44319743
4094,50381.582,0.6979264,0.20213681
4095,60260.098,0.78132814,0.42860904
4096,45852.824,0.73181015,0.18121803
4097,50630.145,0.8221509,0.12128063
4098,41159.992,0.8278369,0.0016247279
4099,49904.97,0.8333451,0.00014381293
4100,53835.37,0.8311458,3.9169234e-05
4101,50421.707,0.79687184,6.909157e-05
4102,40504.4,0.65867084,0.00030477444
4103,42278.895,0.6126306,6.8633075e-05
4104,36640.93,0.33417475,0.00024904474
4105,34875.113,0.2435815,0.000762321
4106,39913.547,0.26593503,0.0003447371
4107,31846.742,0.5411346,0.0005753271
4108,32283.178,0.41219983,0.0003383596
4109,36028.883,0.34707087,0.00061976316
4110,37616.203,0.31657717,0.0011236143
4111,43884.258,0.27974695,0.07604679
4112,46453.22,0.1383258,0.37315005
4113,36284.87,0.1700096,0.49909914
4114,40629.9,0.14146172,0.63810575
4115,42214.082,0.380149,0.87501186
4116,40688.28,0.17207411,0.65763044
4117,43723.305,0.16753392,0.8329067
4118,42565.004,0.20427231,0.5174234
4119,41764.65,0.23300992,0.7168759
4120,42801.5,0.28044826,0.32628638
4121,45248.11,0.3643949,0.22755265
4122,48321.164,0.5705786,0.015552689
4123,44048.81,0.60324126,0.00071885664
4124,44754.527,0.60626155,0.00018146331
4125,39067.523,0.62898487,0.00030311677
4126,35957.137,0.720405,0.0012766995
4127,35805.273,0.5481522,0.0003286503
4128,60773.31,0.56353414,1.26840005e-05
4129,44843.17,0.35978475,1.8369066e-05
4130,42384.426,0.34562397,6.265673e-06
4131,39566.016,0.70220166,1.9474548e-05
4132,63513.074,0.4507027,6.8133836e-06
4133,40691.5,0.34577057,3.389094e-05
4134,40109.086,0.19116932,0.00047124174
4135,43133.453,0.20419836,0.583502
4136,53832.004,0.16700776,0.74297774
4137,55724.63,0.1135064,0.88180625
4138,49419.047,0.06753095,1.1994376
4139,74320.41,0.1570911,0.95359826
4140,66697.9,0.073213115,1.0871265
4141,79943.85,0.06509661,1.2061048
4142,81251.89,0.17489202,1.00176
4143,77053.61,0.36134514,0.7629632
4144,80885.22,0.17924584,0.77845883
4145,77605.805,0.44247913,0.41737744
4146,77189.16,0.2443953,0.8469384
4147,78849.81,0.34296158,6.283611e-05
4148,71158.67,0.35256535,1.2005336e-05
4149,60041.316,0.6018116,2.1654914e-05
4150,54384.74,0.6868878,1.8136838e-05
4151,48256.965,0.5670415,1.6148088e-05
4152,36197.09,0.5560432,0.0003798653
4153,36001.992,0.5897772,0.0013613129
4154,38601.21,0.6487504,0.00056843593
4155,31796.973,0.6669197,0.00089489773
4156,32596.652,0.64512265,0.0005912193
4157,34999.125,0.62443894,0.0009808473
4158,40068.715,0.6938147,0.0007268063
4159,52082.805,0.5716116,0.010121139
4160,48519.46,0.46489286,0.23389752
4161,39431.348,0.47820327,0.4039118
4162,44626.5,0.38241374,0.37489593
4163,41972.746,0.65976554,0.6685772
4164,38451.367,0.4611519,0.54074436
4165,39902.97,0.5274838,0.60527134
4166,43348.434,0.35033825,0.3302159
4167,45622.72,0.4301532,0.6398482
4168,42814.547,0.44079557,0.2430333
4169,44372.51,0.46667036,0.14606486
4170,44988.227,0.6158789,0.0019976948
4171,44474.277,0.58390653,0.00091434905
4172,46008.2,0.62106067,0.00025856073
4173,41361.918,0.53939885,0.00041402705
4174,38632.29,0.47482914,0.0023784903
4175,38187.848,0.42946726,0.00048153932
4176,36143.312,0.4899362,0.0005970123
4177,37348.883,0.36582273,0.00089487643
4178,37786.457,0.44785085,0.0005215332
4179,34165.92,0.40323523,0.0011485759
4180,34252.68,0.37636,0.0005488077
4181,36235.277,0.480014,0.0011336759
4182,46623.504,0.4070232,0.001447145
4183,51413.246,0.36053362,0.09540902
4184,48654.88,0.3340005,0.15129906
4185,41191.83,0.28028557,0.38349634
4186,40947.93,0.1429237,0.56103134
4187,46667.176,0.33157572,0.7037164
4188,42832.688,0.24144006,0.84049463
4189,40398.844,0.22244519,0.714327
4190,45261.062,0.16797245,0.47025943
4191,44758.492,0.2519165,0.5994297
4192,40950.85,0.19991803,0.2663814
4193,47603.26,0.1953932,0.3579948
4194,50484.29,0.23636812,0.053677138
4195,49447.81,0.206791,0.0015770299
4196,52869.914,0.25340348,0.00039773172
4197,43207.008,0.19904459,0.0005969064
4198,44054.734,0.26035163,0.0015737382
4199,46057.74,0.3168826,0.00071091036
4200,48916.85,0.45782268,3.32351e-05
4201,44104.977,0.23463061,4.9658436e-05
4202,42563.617,0.22076017,2.0075238e-05
4203,40927.89,0.5591377,5.0505634e-05
4204,50820.77,0.26668987,2.2046577e-05
4205,40088.234,0.20968947,8.011249e-05
4206,40500.812,0.13669468,0.00071137253
4207,41414.1,0.18445528,0.5069423
4208,52371.285,0.08730187,0.6168775
4209,49614.957,0.08301781,0.71307343
4210,48892.664,0.056815647,1.08527
4211,66288.2,0.14447013,0.9545239
4212,60254.81,0.06562264,0.946167
4213,75547.33,0.063985094,1.0833092
4214,75449.16,0.17122415,0.8785704
4215,67829.34,0.26506382,0.7898463
4216,74658.766,0.1831124,0.715906
4217,70586.84,0.31509125,0.44546604
4218,72097.33,0.22063807,0.50721043
4219,73756.55,0.29220158,0.00014679696
4220,62688.547,0.33750683,2.7107519e-05
4221,53715.184,0.5845624,5.3714662e-05
4222,49477.047,0.69852936,5.8364974e-05
4223,40088.418,0.48724666,4.4124914e-05
4224,54691.08,0.6812076,7.436438e-05
4225,40712.098,0.53657967,0.00015133728
4226,39509.0,0.5904811,5.412607e-05
4227,36043.29,0.7699663,0.00012781398
4228,52042.14,0.6209535,6.2828614e-05
4229,41787.234,0.54891956,0.000202726
4230,43000.152,0.3934769,0.0007137531
4231,47228.562,0.3800685,0.4041691
4232,58136.445,0.31907883,0.5912742
4233,47880.613,0.25324196,0.7134457
4234,50435.996,0.1524766,1.0856075
4235,65098.33,0.26243225,0.8704148
4236,48057.79,0.114972085,1.0033901
4237,70578.72,0.1189362,1.1274213
4238,68844.44,0.21864787,0.8328639
4239,64600.984,0.26826027,0.7102198
4240,70684.37,0.2633118,0.6955779
4241,64572.62,0.41937402,0.43291178
4242,63795.574,0.4207976,0.2797666
4243,68574.67,0.5522894,0.0003056078
4244,65129.973,0.5556395,6.731427e-05
4245,53860.453,0.6901681,0.00010963137
4246,47714.754,0.7111265,0.00017959936
4247,42105.992,0.5808245,0.00010077308
4248,40393.535,0.16131076,2.7391416e-05
4249,39078.08,0.04392716,2.8756675e-05
4250,42007.477,0.051881067,1.7058239e-05
4251,35697.812,0.14785853,6.219962e-05
4252,37617.727,0.07397563,1.5657135e-05
4253,36032.5,0.083519965,6.174239e-05
4254,39470.39,0.059575044,0.00062956236
4255,40969.207,0.06434698,0.3568791
4256,47060.688,0.0287129,0.48349193
4257,43814.98,0.03005927,0.5298623
4258,38386.77,0.017978273,0.96500766
4259,58939.734,0.064389065,0.83530897
4260,66809.41,0.032587014,0.87356406
4261,62422.105,0.028269043,1.0352104
4262,73097.766,0.06254341,0.7592459
4263,58411.484,0.19538677,0.5627572
4264,65223.418,0.08253121,0.36009678
4265,73500.734,0.19093859,0.26455367
4266,74333.0,0.08507054,0.6933635
4267,71969.19,0.109180555,0.000118579905
4268,58521.8,0.1506089,2.0930467e-05
4269,46063.734,0.22750685,4.162233e-05
4270,47569.93,0.5344238,4.7002624e-05
4271,49297.68,0.43104592,4.1050436e-05
4272,33558.086,0.20189357,0.0006029321
4273,39412.81,0.09454696,0.0007762888
4274,42489.07,0.12447982,0.00062125013
4275,34878.08,0.13190098,0.0011703615
4276,31668.188,0.107039824,0.0005492044
4277,35414.17,0.16067483,0.0010192106
4278,44870.93,0.15212254,0.0016739343
4279,48188.258,0.18926816,0.051935613
4280,43635.074,0.07601175,0.10276485
4281,39214.47,0.10505094,0.26971588
4282,37284.977,0.047137395,0.31816444
4283,40974.336,0.17049445,0.74184006
4284,48827.45,0.1335339,0.56139195
4285,38216.98,0.13425247,0.48627105
4286,42272.305,0.107403755,0.31853375
4287,39929.656,0.14714085,0.49174127
4288,38017.133,0.11807094,0.1471168
4289,48597.016,0.1158103,0.20482814
4290,54431.555,0.14471748,0.029071959
4291,47294.355,0.111813135,0.0015342367
4292,45739.938,0.14247061,0.00037070783
4293,38922.113,0.120050766,0.00060015364
4294,42025.76,0.28562084,0.0017053292
4295,42426.76,0.22494236,0.0007498458
4296,33016.258,0.18893687,0.0003017229
4297,34471.86,0.10932046,0.0003868441
4298,39408.668,0.13434808,0.00035302585
4299,32680.025,0.18650325,0.0007770605
4300,31827.393,0.12268085,0.00030614325
4301,36309.81,0.23069398,0.000648673
4302,44967.195,0.12920834,0.0005193579
4303,42813.02,0.15236427,0.12167194
4304,47436.88,0.05245449,0.25442165
4305,34650.82,0.066943035,0.40816492
4306,34708.875,0.027152242,0.7013984
4307,42673.215,0.09329069,0.8942205
4308,44529.363,0.039394677,0.7569438
4309,40295.023,0.042208698,0.9197019
4310,43966.047,0.04955295,0.57998604
4311,36898.32,0.05433202,0.67468524
4312,40479.742,0.0811497,0.29661584
4313,48185.88,0.054235484,0.3004544
4314,56098.582,0.089264415,0.066510655
4315,48892.82,0.11348977,0.0011232413
4316,45637.29,0.13409214,0.00019489447
4317,37107.312,0.16389726,0.00032318107
4318,39327.348,0.38694656,0.0011287855
4319,38406.242,0.27708256,0.00042901546
4320,38195.305,0.55531996,0.0004206143
4321,37351.406,0.63123757,0.0014779458
4322,40313.703,0.6767429,0.0006304644
4323,32842.887,0.6525269,0.000912949
4324,33507.004,0.6832156,0.0006559465
4325,35868.777,0.6587107,0.0011632863
4326,42036.344,0.6935048,0.0006547406
4327,54343.004,0.5849977,0.009861638
4328,49478.49,0.5037436,0.19939373
4329,41967.574,0.48197472,0.5099125
4330,44161.03,0.38326228,0.38353056
4331,42308.92,0.63390857,0.6905563
4332,37915.457,0.45517993,0.6350088
4333,41004.69,0.5488904,0.65455955
4334,42376.387,0.39472756,0.3512541
4335,45113.375,0.3872241,0.59240526
4336,41942.035,0.4315877,0.26971066
4337,45999.254,0.46998343,0.14151032
4338,44772.51,0.604251,0.0015672309
4339,45943.74,0.6382312,0.0010733356
4340,47301.348,0.6121049,0.00028845973
4341,41608.465,0.5558978,0.00046034
4342,39546.438,0.46036527,0.0026651642
4343,37958.383,0.49749443,0.00054236606
4344,45848.402,0.47077012,8.076836e-05
4345,40283.72,0.20632474,0.00018304389
4346,40073.996,0.29165703,6.9003145e-05
4347,33522.71,0.681337,0.00015405627
4348,36979.594,0.338863,7.628527e-05
4349,38633.36,0.28005826,0.00018929591
4350,39677.863,0.26904273,0.0009955371
4351,44711.53,0.25086725,0.17623508
4352,51449.53,0.09043359,0.36420387
4353,40755.984,0.12423853,0.35587457
4354,45765.88,0.07739195,0.76817954
4355,53449.05,0.23366694,0.79174286
4356,48679.758,0.09887122,0.66829544
4357,58554.234,0.08657791,0.8624566
4358,59080.39,0.1771797,0.56356865
4359,56450.883,0.20833457,0.5724196
4360,61219.234,0.24363737,0.35041255
4361,59170.6,0.38529795,0.23716211
4362,58427.96,0.46128032,0.11271508
4363,57657.055,0.49937233,0.0002778984
4364,52448.4,0.5718906,6.391439e-05
4365,44896.14,0.6646461,0.00011464883
4366,39978.984,0.75307,0.00023754912
4367,39015.586,0.49340093,0.000115673196
4368,46061.344,0.37746045,2.8021552e-06
4369,39260.105,0.24589378,4.1321287e-06
4370,41364.875,0.18861887,1.7013688e-06
4371,35864.457,0.62741566,5.0127246e-06
4372,50621.51,0.266828,1.5494993e-06
4373,39235.273,0.21980935,8.806673e-06
4374,37714.484,0.07727711,8.064922e-05
4375,37626.82,0.11196088,0.5245156
4376,50842.934,0.039043978,0.8117916
4377,42862.637,0.030199174,0.9209467
4378,41237.695,0.01976624,1.232898
4379,67307.57,0.065454416,1.1114722
4380,65926.375,0.018131278,1.0045344
4381,81113.26,0.02010995,1.2298906
4382,81521.484,0.09961804,1.0637771
4383,72228.87,0.12992054,0.8459489
4384,80822.53,0.09783977,0.8422033
4385,74531.07,0.19385348,0.37081006
4386,77857.3,0.1306952,0.58977485
4387,78509.45,0.2822036,2.062123e-05
4388,64826.164,0.26487133,2.369599e-06
4389,51553.74,0.5982866,4.8212382e-06
4390,45882.668,0.74296045,5.798849e-06
4391,36986.125,0.47561455,3.8616936e-06
4392,38230.906,0.26104695,0.00016546372
4393,40766.285,0.1071863,0.0003018193
4394,42109.36,0.13000129,0.0001491626
4395,36065.414,0.32226062,0.00030778133
4396,34132.61,0.14908186,0.00015565088
4397,36322.55,0.1392885,0.00033964176
4398,39212.805,0.15073241,0.0014380865
4399,43611.836,0.17187515,0.12403689
4400,46448.42,0.059555683,0.26456058
4401,41460.523,0.09301267,0.32399735
4402,42527.234,0.064021714,0.5438764
4403,47407.035,0.21196412,0.78099245
4404,49925.77,0.12798144,0.58267844
4405,49974.465,0.108623825,0.648682
4406,51935.42,0.172986,0.4590028
4407,48511.715,0.24570101,0.5955253
4408,47863.19,0.20262885,0.28158092
4409,55086.34,0.27746645,0.23664062
4410,58420.07,0.31112462,0.07263006
4411,54547.54,0.29318026,0.0005107459
4412,48014.63,0.37641796,0.00011720959
4413,42945.875,0.46522632,0.00021983116
4414,41385.87,0.6360443,0.00045284294
4415,38999.754,0.38505283,0.00022701478
4416,48973.418,0.6195787,6.9332295e-05
4417,47674.78,0.39174354,0.00015026455
4418,39246.668,0.50391984,4.7319147e-05
4419,42355.727,0.6159971,0.00011465092
4420,48497.004,0.43255705,6.120966e-05
4421,37614.133,0.3528314,0.00016246997
4422,41379.395,0.42349645,0.0007589683
4423,48627.82,0.39161956,0.109711066
4424,54804.582,0.2498653,0.28869134
4425,54856.652,0.289308,0.34047723
4426,55441.82,0.20730041,0.58720374
4427,56477.543,0.4145821,0.63481253
4428,47436.72,0.3098292,0.66091585
4429,61041.46,0.299785,0.6639532
4430,61684.273,0.36824584,0.49029228
4431,64777.332,0.5397266,0.5610086
4432,59113.844,0.4017052,0.3877295
4433,62311.523,0.54232895,0.26652363
4434,57459.113,0.40469956,0.08284044
4435,66179.47,0.4398061,0.00023866842
4436,57410.906,0.57542396,5.7460482e-05
4437,53889.516,0.65667456,0.000112001755
4438,50580.695,0.6142259,0.00015951275
4439,42650.68,0.47281542,0.00010214781
4440,39966.02,0.49181563,0.00022528709
4441,40058.43,0.707386,0.0013359394
4442,47243.34,0.73361653,0.0004626657
4443,33340.758,0.6458451,0.0006035937
4444,32858.266,0.74510115,0.0004419955
4445,35290.184,0.69041705,0.0008469512
4446,41149.938,0.768252,0.0003180948
4447,57897.316,0.67494,0.0013208704
4448,46950.066,0.5778856,0.17606804
4449,48407.18,0.5690286,0.72749513
4450,45784.004,0.47761977,0.26568124
4451,42017.875,0.7299515,0.7233496
4452,38882.734,0.583926,0.5904789
4453,42419.484,0.74452204,0.6492667
4454,44585.055,0.5272257,0.26101756
4455,48271.348,0.50638604,0.56792337
4456,46113.41,0.48851848,0.24713789
4457,50516.957,0.5932089,0.061280873
4458,47637.34,0.6756577,0.00012723383
4459,49545.68,0.7211427,0.00060381845
4460,46406.91,0.6740859,0.0001672859
4461,41164.656,0.5953562,0.0002857014
4462,40390.496,0.3930045,0.0024818182
4463,36236.746,0.55707026,0.0003205786
4464,33295.848,0.11701616,0.00019650844
4465,41578.883,0.028521549,0.0001754942
4466,43575.984,0.041167296,0.00015208912
4467,38052.81,0.04176064,0.00036815036
4468,31878.154,0.03696156,0.00012875015
4469,35239.797,0.05501276,0.00030254392
4470,44567.23,0.055189107,0.0011406208
4471,45708.188,0.076634765,0.086200826
4472,43198.934,0.02340248,0.086769454
4473,41190.535,0.035024006,0.21855071
4474,36349.562,0.015833547,0.31128794
4475,42242.29,0.06292599,0.7053869
4476,60571.74,0.050943356,0.5083679
4477,42507.637,0.056372993,0.42987663
4478,49612.13,0.07447068,0.2864558
4479,42581.008,0.12851669,0.31447697
4480,40042.652,0.06905696,0.11444632
4481,59289.492,0.08682483,0.1722898
4482,62838.414,0.057190556,0.10147124
4483,57215.816,0.052816063,0.00060901255
4484,48314.832,0.07858882,0.00012194511
4485,39321.17,0.064288564,0.00021651974
4486,44569.426,0.23536207,0.0003774105
4487,45486.137,0.19881085,0.00026311813
4488,46528.773,0.5338676,7.018076e-05
4489,48034.26,0.24807586,0.000106820466
4490,40388.97,0.31014138,4.0299685e-05
4491,43823.895,0.44492295,0.00010184843
4492,47687.477,0.2867401,4.859815e-05
4493,37791.145,0.2274142,0.00014364065
4494,42192.87,0.2558616,0.0010575335
4495,46652.684,0.27167255,0.21306808
4496,52014.74,0.16557166,0.29594558
4497,55506.867,0.17719866,0.41266468
4498,52928.918,0.11168874,0.67099786
4499,59003.043,0.27887174,0.7008195
4500,55348.445,0.21034917,0.7683751
4501,64369.223,0.21185182,0.7168966
4502,65939.78,0.28027177,0.55797094
4503,65881.78,0.47933152,0.57891667
4504,61909.402,0.28786877,0.40187442
4505,66814.3,0.4533171,0.34742206
4506,63310.688,0.27212518,0.21927936
4507,69279.3,0.2800095,0.0002347691
4508,59595.61,0.40183553,5.425361e-05
4509,54211.61,0.48948753,0.000104696
4510,52169.992,0.5511917,0.00011671949
4511,45102.816,0.4515345,9.347819e-05
4512,51391.027,0.5602489,3.7243164e-05
4513,44205.75,0.32692084,5.163938e-05
4514,40084.27,0.35866913,2.2483458e-05
4515,41689.715,0.57796746,6.046791e-05
4516,57493.086,0.3852221,2.4321049e-05
4517,39963.676,0.33204216,8.89927e-05
4518,41642.395,0.23023477,0.00054304535
4519,44386.734,0.22921829,0.378057
4520,56591.44,0.14736183,0.5934918
4521,52142.113,0.12583305,0.6438279
4522,49857.285,0.073307164,1.0525205
4523,65450.57,0.17481008,0.8278109
4524,58365.445,0.084731646,0.9194145
4525,74912.22,0.095171936,1.0625399
4526,75989.3,0.19876182,0.85129464
4527,70174.08,0.3596047,0.6706775
4528,74379.51,0.22483882,0.6614075
4529,71872.734,0.37107527,0.36665243
4530,70444.586,0.20055631,0.5017448
4531,75385.7,0.2986521,0.000167837
4532,64899.695,0.4049521,3.3265922e-05
4533,56460.26,0.5922269,6.185501e-05
4534,53121.465,0.6267074,6.209224e-05
4535,44472.27,0.51561195,5.2673557e-05
4536,37166.348,0.28092858,0.00014101146
4537,36244.438,0.14415257,0.00018011197
4538,39848.727,0.13848256,0.000110505585
4539,34638.63,0.3094042,0.0002745968
4540,36044.586,0.17055301,0.00011334329
4541,37204.773,0.21205044,0.00031246908
4542,41335.332,0.11295247,0.0010632497
4543,41193.836,0.13948715,0.4450435
4544,48150.87,0.08139926,0.48550475
4545,39253.55,0.07175008,0.6060166
4546,39540.957,0.043921277,0.99191767
4547,55023.203,0.12643744,0.92373616
